source,author,title,description,url,urlToImage,publishedAt,content,company,ticker
"{'id': 'engadget', 'name': 'Engadget'}",Karissa Bell,'Fortnite' maker Epic Games sues Apple over App Store policies,"Fortnite developer Epic Games is suing Apple after the company removed the game from its App Store. In a lawsuit, Epic accuses the iPhone maker of anti-competitive and monopolistic behavior. “Epic brings this suit to end Apple’s unfair and anti-competitive ac…",https://www.engadget.com/fortnite-maker-epic-games-sues-apple-195415590.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-images%2F2020-05%2F1536c6d0-9e38-11ea-b7fd-830353452518&client=amp-blogside-v2&signature=bb6812a6cbfaa1741dd8a89840dcf95b8d0d3f0c,2020-08-13T19:54:15Z,"Fortnite developer Epic Games is suing Apple after the company removed the game from its App Store. In a lawsuit, Epic accuses the iPhone maker of anti-competitive and monopolistic behavior. “Epic br… [+361 chars]",Apple,AAPL
"{'id': 'engadget', 'name': 'Engadget'}",Christine Fisher,Martin Scorsese signs Apple TV+ deal after last year's Netflix success,"The rumors that Apple would team up with Martin Scorsese to produce Killers of the Flower Moon are true. Scorsese has officially signed a multi-year deal with Apple TV+, Deadline reports. As part of the agreement, Scorsese’s Sikelia Productions will produce a…",https://www.engadget.com/apple-tv-plus-martin-scorsese-deal-135551633.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-images%2F2019-12%2F7564c150-173e-11ea-bf34-857d0272c772&client=amp-blogside-v2&signature=34fc07d1b19578eb28114fa79e54a5226dd3d131,2020-08-12T13:55:51Z,"This isn’t Scorsese’s first Apple partnership -- he starred in a Siri ad way back in 2012 and remotely directed a shot in The Departed via iChat in 2007. This isn’t Apple’s first big movie signing, e… [+597 chars]",Apple,AAPL
"{'id': 'engadget', 'name': 'Engadget'}",Mariella Moon,Apple Store app's 'For You' tab shows personalized shopping suggestions,"Apple has updated its Store app for iOS and iPadOS with a new tab that shows all the devices linked to your Apple ID along with shopping suggestions based on that list. As 9to5Mac notes, tapping on the tab shows an overview of the iPhones, iPads and Macs you …",https://www.engadget.com/apple-store-app-for-you-tab-084014849.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-07%2F7a4a5ff0-d22c-11ea-bbff-c2af4b36d9d6&client=amp-blogside-v2&signature=4a3860e7877d509646bb1a53a6c917171614f768,2020-07-30T08:40:14Z,"Apple has updated its Store app for iOS and iPadOS with a new tab that shows all the devices linked to your Apple ID along with shopping suggestions based on that list. As 9to5Mac notes, tapping on t… [+404 chars]",Apple,AAPL
"{'id': 'engadget', 'name': 'Engadget'}",Nicole Lee,Epic Games asks court to stop Apple pulling its developer tools next week,Epic Games has filed yet another lawsuit against Apple. The Fortnite developer is now suing the Cupertino-based company for allegedly retaliating against it for its other lawsuit last week. Apple has not only removed the game from the App Store but has told E…,https://www.engadget.com/epic-fortnite-apple-lawsuit-developer-tools-190559744.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-08%2Fb1cb8210-dda8-11ea-adf7-960b1f55c12a&client=amp-blogside-v2&signature=a8b14a6ee2f9c5f146c2e4476fc00062debf024a,2020-08-17T19:05:59Z,Epic Games has filed yet another lawsuit against Apple. The Fortnite developer is now suing the Cupertino-based company for allegedly retaliating against it for its other lawsuit last week. Apple has… [+910 chars],Apple,AAPL
"{'id': None, 'name': 'Lifehacker.com'}",David Murphy,This Free macOS 8 Emulator Lets You Play 'Oregon Trail',"macOS 8, not to be confused with OS X 10.8—which you’re probably much more familiar with—is a 1990s-era operating system that found a home on ancient Apple systems with decidedly old-school names, such as “Power Macintosh” and “PowerBook.” But now, you can us…",https://lifehacker.com/this-free-macos-8-emulator-lets-you-play-oregon-trail-1844547631,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/qtcabpcexgzgptmfpjyh.jpg",2020-07-30T14:00:00Z,"macOS 8, not to be confused with OS X 10.8which youre probably much more familiar withis a 1990s-era operating system that found a home on ancient Apple systems with decidedly old-school names, such … [+2764 chars]",Apple,AAPL
"{'id': 'engadget', 'name': 'Engadget'}",Mariella Moon,Apple may be developing Face ID for Macs,"You may be able to unlock future Macs with your face, according to 9to5Mac. The publication has uncovered references to the company’s TrueDepth camera, which makes Apple’s Face ID technology possible, in macOS Big Sur. To be precise, the third beta version of…",https://www.engadget.com/apple-face-id-macs-161431990.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-07%2Fb6b728a0-ce4a-11ea-bed7-9c692ba5c240&client=amp-blogside-v2&signature=e865caa94669fe14ec6d3b611d90b724edbb2756,2020-07-25T16:14:31Z,"You may be able to unlock future Macs with your face, according to 9to5Mac. The publication has uncovered references to the company’s TrueDepth camera, which makes Apple’s Face ID technology possible… [+484 chars]",Apple,AAPL
"{'id': 'engadget', 'name': 'Engadget'}",Steve Dent,Germany to probe whether Amazon influenced prices during the pandemic,"Germany has launched a probe into Amazon’s pricing policies with third-party stores on its site, according to Frankfurter Allgemeine Zeitung (paywall), via CNET. “We are currently investigating whether and how Amazon influences how traders set prices on the m…",https://www.engadget.com/germany-investigating-amazon-over-possible-price-fixing-112319030.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-08%2F54ca41a0-e078-11ea-abad-f84a95a88d8f&client=amp-blogside-v2&signature=8eb103c652dcb1938724f4a3d381482b3305d240,2020-08-17T11:23:19Z,"Germany has launched a probe into Amazon’s pricing policies with third-party stores on its site, according to Frankfurter Allgemeine Zeitung(paywall), via CNET. “We are currently investigating whethe… [+583 chars]",Amazon,AMZN
"{'id': 'engadget', 'name': 'Engadget'}",Valentina Palladino,Bose 700 wireless ANC headphones drop to $299 on Amazon,"Bose’s excellent 700 wireless noise-cancelling headphones have dropped to an all-time-low price on Amazon. Now you can get the arctic white model for $299, which is $100 off their normal price. The silver luxe and triple black models are technically also on s…",https://www.engadget.com/bose-700-arctic-white-sale-amazon-131507181.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-07%2F869e8480-ca88-11ea-b7ec-700ab7a0a212&client=amp-blogside-v2&signature=2755119464c9456578c9ae9229bba60877d17ea3,2020-07-20T13:15:07Z,"While not the hands-down best noise-cancelling headphones, the Bose 700 earned a score of 90 from us. They take all the good things about Bose’s QuietComfort line and make them better, and stick all … [+1205 chars]",Amazon,AMZN
"{'id': 'engadget', 'name': 'Engadget'}",Jon Fingas,Amazon won't stream any Yankees games during the 2020 season,You’re out of luck if you were hoping to use Amazon to stream Yankees games during the shortened 2020 MLB season. Bloomberg has verified that Amazon won’t be streaming any Yankees games this season through a combination of COVID-19 and broadcast rights. With …,https://www.engadget.com/amazon-will-not-stream-2020-yankees-games-124530385.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-images%2F2020-07%2F74d617c0-cd5a-11ea-afde-a6c1784c0e8f&client=amp-blogside-v2&signature=73a1aed6be79bacffcba27887d269520774b084f,2020-07-26T12:45:30Z,You’re out of luck if you were hoping to use Amazon to stream Yankees games during the shortened 2020 MLB season. Bloomberg has verified that Amazon won’t be streaming any Yankees games this season t… [+447 chars],Amazon,AMZN
"{'id': 'engadget', 'name': 'Engadget'}",Valentina Palladino,AirPods with wireless charging case drop to $140 at Amazon,"If you missed the last time Apple’s AirPods with wireless charging case were on sale (early last month), you have another chance to grab them. Amazon has these AirPods for $140 right now, which is roughly $30 lower than the price they’ve been hovering at ($16…",https://www.engadget.com/apple-airpods-wireless-charging-case-new-low-amazon-sale-171511005.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-07%2Fc9ee07d0-c117-11ea-b67f-851aefcf30f2&client=amp-blogside-v2&signature=0c9df2bdd74d2cf0233bc72d18f1c0005a37d320,2020-08-04T17:15:11Z,"These AirPods differ from Apple’s standard ones only by their wireless charging case, which makes them easier to power up using a Qi-compatible wireless pad. While this method won’t be as quick as st… [+1121 chars]",Amazon,AMZN
"{'id': 'engadget', 'name': 'Engadget'}",Christine Fisher,Italy is launching an antitrust investigation into Amazon and Apple,"Amazon and Apple are facing more antitrust accusations. This time, Italy is investigating. Authorities want to know whether the two companies agreed to prevent retailers who are not part of Apple’s official program to sell Apple products and Beats headphones,…",https://www.engadget.com/amazon-apple-italy-antitrust-investigation-141046089.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-images%2F2020-07%2F8f59d3b0-cc20-11ea-b6ed-fefc710c9726&client=amp-blogside-v2&signature=31766a493764ff2e434a6519840492e682c1f50e,2020-07-22T14:10:46Z,"This is certainly not the first time officials have raised concerns about the companies’ practices. In the US, Amazon, Apple, Facebook and Google are facing a federal antitrust probe, and the company… [+559 chars]",Amazon,AMZN
"{'id': 'engadget', 'name': 'Engadget'}",Karissa Bell,The antitrust case against Amazon just got stronger,"Jeff Bezos still doesn’t have a good answer to what might be the strongest antitrust claim facing Amazon. During a marathon hearing that at times veered wildly off topic, one of the biggest admissions came from the Amazon CEO who admitted that he “can’t guara…",https://www.engadget.com/amazon-antitrust-hearing-third-party-sellers-201126053.html,,2020-07-30T20:11:26Z,,Amazon,AMZN
"{'id': 'engadget', 'name': 'Engadget'}",Valentina Palladino,Nintendo Switch Pro Controller drops to $59 at Amazon,One of the most useful accessories for the Nintendo Switch hit its lowest price ever (and is actually in stock again). The Nintendo Switch Pro Controller is on sale for $59 at Amazon — that’s $11 off its normal price and the best deal we’ve seen on it (the pr…,https://www.engadget.com/nintendo-switch-pro-controller-sale-amazon-145459950.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-07%2Fd78937c0-d0df-11ea-bfff-6802d711d903&client=amp-blogside-v2&signature=ebb5fd1b52eab9a68c03e9d22d1a53921dc35b1b,2020-07-28T14:54:59Z,"While the Joy-Cons that come with the Nintendo Switch are fine controllers to start with, you may find yourself yearning for a different type of grip that gives you more options and control while you… [+1028 chars]",Amazon,AMZN
"{'id': 'engadget', 'name': 'Engadget'}",Valentina Palladino,Amazon knocks $200 off the latest 13-inch MacBook Pro,"You’re in luck if you’ve been holding out for a better price on the latest MacBook Pro. Amazon has both the 512GB and the 1TB models of the 2020 13-inch MacBook Pro for $200 off right now, dropping their prices to $1,600 and $1,800, respectively. This sale ha…",https://www.engadget.com/apple-13-inch-macbook-pro-200-off-sale-amazon-134000498.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-07%2F2acd9f30-d265-11ea-9d7d-35e82fffdcd1&client=amp-blogside-v2&signature=f93e97be5f6f4e732feac3f8daee3024081b4855,2020-07-30T13:40:00Z,"Buy 13-inch MacBook Pro (1TB) at Amazon - $1,800
Apple debuted this version of the MacBook Pro in May, so you’re getting the newest possible model available. Aside from the difference in storage, th… [+1370 chars]",Amazon,AMZN
"{'id': 'engadget', 'name': 'Engadget'}",Jon Fingas,"Amazon, Google and Wish pull racist products after investigation","Major internet retailers still have an issue with racist products in their stores. Amazon, Google and Wish have removed white supremacist products on sale through their platforms after a BBC Click investigation revealed numerous examples. The online portals n…",https://www.engadget.com/amazon-google-wish-pull-racist-products-224548893.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-images%2F2019-07%2F608d39e0-9d0b-11e9-becf-270aa513fe9e&client=amp-blogside-v2&signature=559a25dd47e2fbc9d6eb264d99a96f9de42810ad,2020-07-25T22:45:48Z,"Major internet retailers still have an issue with racist products in their stores. Amazon, Google and Wish have removed white supremacist products on sale through their platforms after a BBC Click in… [+453 chars]",Amazon,AMZN
